antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
0.014414414414414415,0.4198198198198198,0.007207207207207207,0.5,1.1909871244635193,1.0,0.001155750344939534,1.1603603603603605,0.16270566727605118,0.016877637130801686,0.13819875776397517,0.25858369098712447,brand awareness,corporate social responsibility
0.010810810810810811,0.4198198198198198,0.005405405405405406,0.5,1.1909871244635193,1.0,0.000866812758704651,1.1603603603603605,0.16211293260473594,0.012711864406779662,0.13819875776397517,0.25643776824034337,job satisfaction,corporate social responsibility
0.010810810810810811,0.4198198198198198,0.005405405405405406,0.5,1.1909871244635193,1.0,0.000866812758704651,1.1603603603603605,0.16211293260473594,0.012711864406779662,0.13819875776397517,0.25643776824034337,organizational commitment,corporate social responsibility
0.010810810810810811,0.4198198198198198,0.005405405405405406,0.5,1.1909871244635193,1.0,0.000866812758704651,1.1603603603603605,0.16211293260473594,0.012711864406779662,0.13819875776397517,0.25643776824034337,stakeholder engagement,corporate social responsibility
0.010810810810810811,0.4198198198198198,0.005405405405405406,0.5,1.1909871244635193,1.0,0.000866812758704651,1.1603603603603605,0.16211293260473594,0.012711864406779662,0.13819875776397517,0.25643776824034337,sustainable consumption,corporate social responsibility
0.010810810810810811,0.4198198198198198,0.005405405405405406,0.5,1.1909871244635193,1.0,0.000866812758704651,1.1603603603603605,0.16211293260473594,0.012711864406779662,0.13819875776397517,0.25643776824034337,systematic review,corporate social responsibility
0.05765765765765766,0.4198198198198198,0.02702702702702703,0.46875,1.1165504291845494,1.0,0.0028211995779563355,1.0921038685744568,0.11077119184193757,0.060000000000000005,0.08433618012422361,0.2665638412017167,sustainability,corporate social responsibility
0.023423423423423424,0.4198198198198198,0.010810810810810811,0.46153846153846156,1.099372730274018,1.0,0.0009771934096258431,1.0774774774774776,0.09255842558425594,0.025000000000000005,0.07190635451505023,0.2436447672499175,social media,corporate social responsibility
0.016216216216216217,0.4198198198198198,0.007207207207207207,0.4444444444444444,1.0586552217453504,1.0,0.00039931823715607523,1.0443243243243243,0.056318681318681355,0.01680672268907563,0.042443064182194595,0.23080591320934668,service quality,corporate social responsibility
0.012612612612612612,0.4198198198198198,0.005405405405405406,0.4285714285714286,1.0208461066830166,1.0,0.00011038065092119215,1.0153153153153156,0.02068126520681278,0.012658227848101267,0.015084294587400253,0.22072348252605764,financial performance,corporate social responsibility
0.04684684684684685,0.4198198198198198,0.01981981981981982,0.4230769230769231,1.0077583360845164,1.0,0.00015258501744988204,1.005645645645646,0.008076989173397477,0.044354838709677415,0.005613951266125195,0.23514361175305382,brand image,corporate social responsibility
0.018018018018018018,0.4198198198198198,0.007207207207207207,0.4,0.9527896995708155,1.0,-0.0003571138706273836,0.9669669669669672,-0.04803493449781652,0.01673640167364017,-0.034161490683229746,0.20858369098712448,competitive advantage,corporate social responsibility
0.032432432432432434,0.4198198198198198,0.012612612612612612,0.38888888888888884,0.9263233190271816,1.0,-0.001003165327489652,0.9493857493857494,-0.07595870206489677,0.02868852459016393,-0.053312629399585976,0.20946590367191223,trust,corporate social responsibility
0.02882882882882883,0.4198198198198198,0.010810810810810811,0.375,0.8932403433476395,1.0,-0.001292102913724535,0.9282882882882884,-0.1095814977973568,0.02469135802469136,-0.07725155279503103,0.2003755364806867,brand loyalty,corporate social responsibility
0.014414414414414415,0.4198198198198198,0.005405405405405406,0.375,0.8932403433476395,1.0,-0.0006460514568622676,0.9282882882882884,-0.10815217391304345,0.012605042016806723,-0.07725155279503103,0.19393776824034334,affective commitment,corporate social responsibility
0.014414414414414415,0.4198198198198198,0.005405405405405406,0.375,0.8932403433476395,1.0,-0.0006460514568622676,0.9282882882882884,-0.10815217391304345,0.012605042016806723,-0.07725155279503103,0.19393776824034334,brand trust,corporate social responsibility
0.014414414414414415,0.4198198198198198,0.005405405405405406,0.375,0.8932403433476395,1.0,-0.0006460514568622676,0.9282882882882884,-0.10815217391304345,0.012605042016806723,-0.07725155279503103,0.19393776824034334,purchase intentions,corporate social responsibility
0.03963963963963964,0.4198198198198198,0.014414414414414415,0.36363636363636365,0.8661724541552869,1.0,-0.002227091956821683,0.9117117117117118,-0.1385858585858584,0.03238866396761134,-0.09683794466403156,0.19898556379243076,purchase intention,corporate social responsibility
0.016216216216216217,0.4198198198198198,0.005405405405405406,0.3333333333333333,0.7939914163090128,1.0,-0.0014024835646457264,0.8702702702702703,-0.20869565217391298,0.012552301255230127,-0.14906832298136646,0.17310443490701,brand identification,corporate social responsibility
